,jobname,groupid,error,eta,elapsed,job_runtime,usr_cpu,sys_cpu,ctx,majf,minf,latency_depth,latency_target,latency_percentile,latency_window,job options.name,job options.numjobs,job options.runtime,job options.directory,job options.direct,job options.buffered,job options.rw,job options.unified_rw_reporting,job options.randrepeat,job options.bs,job options.size,job options.ioengine,job options.iodepth,job options.lat_percentiles,mixed.io_bytes,mixed.io_kbytes,mixed.bw_bytes,mixed.bw,mixed.iops,mixed.runtime,mixed.total_ios,mixed.short_ios,mixed.drop_ios,mixed.slat_ns.min,mixed.slat_ns.max,mixed.slat_ns.mean,mixed.slat_ns.stddev,mixed.slat_ns.N,mixed.clat_ns.min,mixed.clat_ns.max,mixed.clat_ns.mean,mixed.clat_ns.stddev,mixed.clat_ns.N,mixed.clat_ns.percentile.1.000000,mixed.clat_ns.percentile.5.000000,mixed.clat_ns.percentile.10.000000,mixed.clat_ns.percentile.20.000000,mixed.clat_ns.percentile.30.000000,mixed.clat_ns.percentile.40.000000,mixed.clat_ns.percentile.50.000000,mixed.clat_ns.percentile.60.000000,mixed.clat_ns.percentile.70.000000,mixed.clat_ns.percentile.80.000000,mixed.clat_ns.percentile.90.000000,mixed.clat_ns.percentile.95.000000,mixed.clat_ns.percentile.99.000000,mixed.clat_ns.percentile.99.500000,mixed.clat_ns.percentile.99.900000,mixed.clat_ns.percentile.99.950000,mixed.clat_ns.percentile.99.990000,mixed.lat_ns.min,mixed.lat_ns.max,mixed.lat_ns.mean,mixed.lat_ns.stddev,mixed.lat_ns.N,mixed.lat_ns.percentile.1.000000,mixed.lat_ns.percentile.5.000000,mixed.lat_ns.percentile.10.000000,mixed.lat_ns.percentile.20.000000,mixed.lat_ns.percentile.30.000000,mixed.lat_ns.percentile.40.000000,mixed.lat_ns.percentile.50.000000,mixed.lat_ns.percentile.60.000000,mixed.lat_ns.percentile.70.000000,mixed.lat_ns.percentile.80.000000,mixed.lat_ns.percentile.90.000000,mixed.lat_ns.percentile.95.000000,mixed.lat_ns.percentile.99.000000,mixed.lat_ns.percentile.99.500000,mixed.lat_ns.percentile.99.900000,mixed.lat_ns.percentile.99.950000,mixed.lat_ns.percentile.99.990000,mixed.bw_min,mixed.bw_max,mixed.bw_agg,mixed.bw_mean,mixed.bw_dev,mixed.bw_samples,mixed.iops_min,mixed.iops_max,mixed.iops_mean,mixed.iops_stddev,mixed.iops_samples,iodepth_level.1,iodepth_level.2,iodepth_level.4,iodepth_level.8,iodepth_level.16,iodepth_level.32,iodepth_level.>=64,iodepth_submit.0,iodepth_submit.4,iodepth_submit.8,iodepth_submit.16,iodepth_submit.32,iodepth_submit.64,iodepth_submit.>=64,iodepth_complete.0,iodepth_complete.4,iodepth_complete.8,iodepth_complete.16,iodepth_complete.32,iodepth_complete.64,iodepth_complete.>=64,latency_ns.2,latency_ns.4,latency_ns.10,latency_ns.20,latency_ns.50,latency_ns.100,latency_ns.250,latency_ns.500,latency_ns.750,latency_ns.1000,latency_us.2,latency_us.4,latency_us.10,latency_us.20,latency_us.50,latency_us.100,latency_us.250,latency_us.500,latency_us.750,latency_us.1000,latency_ms.2,latency_ms.4,latency_ms.10,latency_ms.20,latency_ms.50,latency_ms.100,latency_ms.250,latency_ms.500,latency_ms.750,latency_ms.1000,latency_ms.2000,latency_ms.>=2000,job options.rwmixread,read.io_bytes,read.io_kbytes,read.bw_bytes,read.bw,read.iops,read.runtime,read.total_ios,read.short_ios,read.drop_ios,read.slat_ns.min,read.slat_ns.max,read.slat_ns.mean,read.slat_ns.stddev,read.slat_ns.N,read.clat_ns.min,read.clat_ns.max,read.clat_ns.mean,read.clat_ns.stddev,read.clat_ns.N,read.clat_ns.percentile.1.000000,read.clat_ns.percentile.5.000000,read.clat_ns.percentile.10.000000,read.clat_ns.percentile.20.000000,read.clat_ns.percentile.30.000000,read.clat_ns.percentile.40.000000,read.clat_ns.percentile.50.000000,read.clat_ns.percentile.60.000000,read.clat_ns.percentile.70.000000,read.clat_ns.percentile.80.000000,read.clat_ns.percentile.90.000000,read.clat_ns.percentile.95.000000,read.clat_ns.percentile.99.000000,read.clat_ns.percentile.99.500000,read.clat_ns.percentile.99.900000,read.clat_ns.percentile.99.950000,read.clat_ns.percentile.99.990000,read.lat_ns.min,read.lat_ns.max,read.lat_ns.mean,read.lat_ns.stddev,read.lat_ns.N,read.lat_ns.percentile.1.000000,read.lat_ns.percentile.5.000000,read.lat_ns.percentile.10.000000,read.lat_ns.percentile.20.000000,read.lat_ns.percentile.30.000000,read.lat_ns.percentile.40.000000,read.lat_ns.percentile.50.000000,read.lat_ns.percentile.60.000000,read.lat_ns.percentile.70.000000,read.lat_ns.percentile.80.000000,read.lat_ns.percentile.90.000000,read.lat_ns.percentile.95.000000,read.lat_ns.percentile.99.000000,read.lat_ns.percentile.99.500000,read.lat_ns.percentile.99.900000,read.lat_ns.percentile.99.950000,read.lat_ns.percentile.99.990000,read.bw_min,read.bw_max,read.bw_agg,read.bw_mean,read.bw_dev,read.bw_samples,read.iops_min,read.iops_max,read.iops_mean,read.iops_stddev,read.iops_samples,write.io_bytes,write.io_kbytes,write.bw_bytes,write.bw,write.iops,write.runtime,write.total_ios,write.short_ios,write.drop_ios,write.slat_ns.min,write.slat_ns.max,write.slat_ns.mean,write.slat_ns.stddev,write.slat_ns.N,write.clat_ns.min,write.clat_ns.max,write.clat_ns.mean,write.clat_ns.stddev,write.clat_ns.N,write.lat_ns.min,write.lat_ns.max,write.lat_ns.mean,write.lat_ns.stddev,write.lat_ns.N,write.bw_min,write.bw_max,write.bw_agg,write.bw_mean,write.bw_dev,write.bw_samples,write.iops_min,write.iops_max,write.iops_mean,write.iops_stddev,write.iops_samples,trim.io_bytes,trim.io_kbytes,trim.bw_bytes,trim.bw,trim.iops,trim.runtime,trim.total_ios,trim.short_ios,trim.drop_ios,trim.slat_ns.min,trim.slat_ns.max,trim.slat_ns.mean,trim.slat_ns.stddev,trim.slat_ns.N,trim.clat_ns.min,trim.clat_ns.max,trim.clat_ns.mean,trim.clat_ns.stddev,trim.clat_ns.N,trim.lat_ns.min,trim.lat_ns.max,trim.lat_ns.mean,trim.lat_ns.stddev,trim.lat_ns.N,trim.bw_min,trim.bw_max,trim.bw_agg,trim.bw_mean,trim.bw_dev,trim.bw_samples,trim.iops_min,trim.iops_max,trim.iops_mean,trim.iops_stddev,trim.iops_samples,sync.total_ios,sync.lat_ns.min,sync.lat_ns.max,sync.lat_ns.mean,sync.lat_ns.stddev,sync.lat_ns.N,write.clat_ns.percentile.1.000000,write.clat_ns.percentile.5.000000,write.clat_ns.percentile.10.000000,write.clat_ns.percentile.20.000000,write.clat_ns.percentile.30.000000,write.clat_ns.percentile.40.000000,write.clat_ns.percentile.50.000000,write.clat_ns.percentile.60.000000,write.clat_ns.percentile.70.000000,write.clat_ns.percentile.80.000000,write.clat_ns.percentile.90.000000,write.clat_ns.percentile.95.000000,write.clat_ns.percentile.99.000000,write.clat_ns.percentile.99.500000,write.clat_ns.percentile.99.900000,write.clat_ns.percentile.99.950000,write.clat_ns.percentile.99.990000,write.lat_ns.percentile.1.000000,write.lat_ns.percentile.5.000000,write.lat_ns.percentile.10.000000,write.lat_ns.percentile.20.000000,write.lat_ns.percentile.30.000000,write.lat_ns.percentile.40.000000,write.lat_ns.percentile.50.000000,write.lat_ns.percentile.60.000000,write.lat_ns.percentile.70.000000,write.lat_ns.percentile.80.000000,write.lat_ns.percentile.90.000000,write.lat_ns.percentile.95.000000,write.lat_ns.percentile.99.000000,write.lat_ns.percentile.99.500000,write.lat_ns.percentile.99.900000,write.lat_ns.percentile.99.950000,write.lat_ns.percentile.99.990000
10,18,0.0,0.0,0.0,62.0,7680095.0,0.113644,0.231586,3234386.0,0.0,2202.0,32.0,0.0,100.0,0.0,18,128,60,/tmp/e2sar/rgeorge-fio_test-m_18,1,0,rw,1,0,4K,128M,pvsync,32,1,13244153856.0,12933744.0,220717504.0,215544.0,53886.109491,60005.0,3233436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128319.0,139002878.0,2356721.909256,880616.599357,3233436.0,1712128.0,1957888.0,2039808.0,2146304.0,2211840.0,2277376.0,2342912.0,2408448.0,2506752.0,2572288.0,2637824.0,2703360.0,2801664.0,2867200.0,3751936.0,14614528.0,50593792.0,128357.0,139002954.0,2356794.100559,880615.756037,3233436.0,1712128.0,1957888.0,2039808.0,2146304.0,2211840.0,2277376.0,2342912.0,2408448.0,2506752.0,2572288.0,2637824.0,2703360.0,2801664.0,2867200.0,3751936.0,14614528.0,50593792.0,123973.0,342927.0,100.0,216371.619997,103.163275,30365.0,30988.0,85731.0,54092.871386,25.791474,30365.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047782,0.137624,0.199757,0.130295,6.803506,92.590575,0.028484,0.023906,0.027833999999999998,0.010206,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,RandWH-4M-32-64,0.0,0.0,0.0,61.0,1920213.0,3.483311,0.34063899999999997,345826.0,0.0,495.0,64.0,0.0,100.0,0.0,RandWH-4M-32-64,32,60,/tmp/e2sar/rgeorge-fio_test-p2r_RandWH-4M-32-64,1,0,randrw,1,0,4M,128M,pvsync,64,1,361976823808.0,353492992.0,6029028195.0,5887722.0,1437.432336,60039.0,86302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800396.0,663978391.0,21470603.387268,19146043.514718,86302.0,9240576.0,11862016.0,13172736.0,14614528.0,15794176.0,16711680.0,17694720.0,18743296.0,20054016.0,21889024.0,27918336.0,44302336.0,96993280.0,141557760.0,274726912.0,312475648.0,429916160.0,3800485.0,663978715.0,21470837.779287,19146042.034171,86302.0,9240576.0,11862016.0,13172736.0,14614528.0,15794176.0,16711680.0,17694720.0,18743296.0,20054016.0,21889024.0,27918336.0,44302336.0,96993280.0,141557760.0,274726912.0,312475648.0,429916160.0,843623.0,9984542.0,100.0,5924089.167868,32142.579203,7531.0,197.0,2434.0,1444.34366,7.848713,7531.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.572385,67.94744,26.557901,2.980232,0.790248,0.145999,0.01,0.0,0.0,0.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SeqBal-16K-16-4,0.0,0.0,0.0,61.0,960000.0,1.163542,1.544375,3517500.0,0.0,289.0,4.0,0.0,100.0,0.0,SeqBal-16K-16-4,16,60,/tmp/e2sar/rgeorge-fio_test-m_SeqBal-16K-16-4,1,0,rw,1,0,16K,128M,pvsync,4,1,57628852224.0,56278176.0,960464862.0,937953.0,58622.122965,60001.0,3517386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130252.0,45816520.0,270578.849008,185551.633284,3517386.0,160768.0,177152.0,187392.0,205824.0,224256.0,242688.0,259072.0,276480.0,296960.0,321536.0,362496.0,403456.0,464896.0,489472.0,544768.0,585728.0,6848512.0,130291.0,45816563.0,270629.105091,185550.75724,3517386.0,160768.0,177152.0,187392.0,205824.0,224256.0,242688.0,259072.0,276480.0,296960.0,321536.0,362496.0,403456.0,464896.0,489472.0,544768.0,585728.0,6848512.0,831584.0,1077088.0,100.0,939104.344538,1482.233326,3808.0,51974.0,67318.0,58694.016807,92.63945,3808.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.343043,55.312155,0.316457,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RandWH-16K-32-1,0.0,0.0,0.0,61.0,1920003.0,0.926978,1.052186,3452097.0,0.0,604.0,1.0,0.0,100.0,0.0,RandWH-16K-32-1,32,60,/tmp/e2sar/rgeorge-fio_test-p2r_RandWH-16K-32-1,1,0,randrw,1,0,16K,128M,pvsync,1,1,56543723520.0,55218480.0,942363979.0,920277.0,57517.332756,60002.0,3451155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152153.0,956100346.0,551995.968097,2512890.373192,3451155.0,248832.0,296960.0,325632.0,382976.0,419840.0,444416.0,468992.0,489472.0,518144.0,552960.0,610304.0,684032.0,954368.0,1171456.0,22675456.0,45350912.0,91750400.0,152246.0,956100415.0,552073.625,2512889.762394,3451155.0,248832.0,296960.0,325632.0,382976.0,419840.0,444416.0,468992.0,489472.0,518144.0,552960.0,610304.0,684032.0,954368.0,1171456.0,22675456.0,45350912.0,91750400.0,49984.0,1204480.0,100.0,921252.894032,4805.422393,7610.0,3124.0,75280.0,57578.3001,300.338925,7610.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023223,62.607794,33.438429,2.104976,0.485461,0.057169,0.105733,0.066673,0.066413,0.037321,0.01,0.01,0.01,0.01,0.0,0.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,RandRH-2M-32-32,0.0,0.0,0.0,61.0,1920215.0,0.39287299999999997,0.1103,173600.0,0.0,563.0,32.0,0.0,100.0,0.0,RandRH-2M-32-32,32,60,/tmp/e2sar/rgeorge-fio_test-p2r_RandRH-2M-32-32,1,0,randrw,1,0,2M,128M,pvsync,32,1,181787426816.0,177526784.0,3028024099.0,2957054.0,1443.874407,60035.0,86683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200389.0,1390632341.0,22045693.108868,18298520.948259,86683.0,9895936.0,14614528.0,16711680.0,18743296.0,19529728.0,20316160.0,20840448.0,21364736.0,21889024.0,22413312.0,23199744.0,23986176.0,84410368.0,131596288.0,242221056.0,283115520.0,641728512.0,1200422.0,1390632435.0,22045793.830924,18298527.649427,86683.0,9895936.0,14614528.0,16711680.0,18743296.0,19529728.0,20316160.0,20840448.0,21364736.0,21889024.0,22413312.0,23199744.0,23986176.0,84410368.0,131596288.0,242221056.0,283115520.0,641728512.0,528384.0,5160960.0,100.0,2979486.643178,13589.979483,7514.0,258.0,2520.0,1454.794734,6.6360209999999995,7514.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07152499999999999,0.25956599999999996,0.679487,34.320455,62.970825,0.929825,0.674873,0.078447,0.01,0.01,0.01,0.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6,0.0,0.0,0.0,62.0,7680157.0,0.069686,0.184723,2730033.0,1.0,1565.0,128.0,0.0,100.0,0.0,6,128,60,/tmp/e2sar/rgeorge-fio_test-m_6,1,0,read,0,0,4K,128M,pvsync,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.012092,99.92789,0.037704,0.018541,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11178594304.0,10916596.0,186291275.0,181925.0,45481.26854,60006.0,2729149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184402.0,25843566.0,2811019.650953,236726.036,2729149.0,2539520.0,2637824.0,2670592.0,2703360.0,2736128.0,2768896.0,2801664.0,2834432.0,2867200.0,2899968.0,2932736.0,2998272.0,3129344.0,3194880.0,3391488.0,5013504.0,15138816.0,184472.0,25843668.0,2811082.568753,236726.715508,2729149.0,2539520.0,2637824.0,2670592.0,2703360.0,2736128.0,2768896.0,2801664.0,2834432.0,2867200.0,2899968.0,2932736.0,2998272.0,3129344.0,3194880.0,3391488.0,5013504.0,15138816.0,154837.0,186654.0,100.0,182074.579832,22.890743,15232.0,38707.0,46632.0,45500.529412,5.719845,15232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RandR-2M-32-64,0.0,0.0,0.0,61.0,1920270.0,0.007968,0.158155,203339.0,0.0,15885.0,64.0,0.0,100.0,0.0,RandR-2M-32-64,32,60,/tmp/e2sar/rgeorge-fio_test-p2r_RandR-2M-32-64,1,0,randread,0,0,2M,128M,pvsync,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344529,0.339607,0.879041,95.417766,1.871284,0.744182,0.350435,0.053155999999999995,0.0,0.0,0.0,0.0,,213045477376.0,208052224.0,3549870488.0,3466670.0,1692.710156,60015.0,101588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094306.0,488170770.0,18892950.766311,11304505.437078,101588.0,6127616.0,16580608.0,16908288.0,17432576.0,17694720.0,17956864.0,17956864.0,18219008.0,18219008.0,18481152.0,19005440.0,19267584.0,57933824.0,90701824.0,185597952.0,252706816.0,304087040.0,1094346.0,488170814.0,18893021.274964,11304508.212747,101588.0,6127616.0,16580608.0,16908288.0,17432576.0,17694720.0,17956864.0,17956864.0,18219008.0,18219008.0,18481152.0,19005440.0,19267584.0,57933824.0,90701824.0,185597952.0,252706816.0,304087040.0,1048576.0,4239360.0,100.0,3469412.084034,15592.900379,3808.0,512.0,2070.0,1694.033613,7.614178,3808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,RandWH-4K-32-4,0.0,0.0,0.0,61.0,1920005.0,0.482655,1.104893,3691860.0,0.0,593.0,4.0,0.0,100.0,0.0,RandWH-4K-32-4,32,60,/tmp/e2sar/rgeorge-fio_test-m_RandWH-4K-32-4,1,0,randrw,1,0,4K,128M,pvsync,4,1,15120855040.0,14766460.0,252005850.0,246099.0,61524.865838,60002.0,3691615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146752.0,117545472.0,518108.808596,767648.23965,3691615.0,259072.0,317440.0,350208.0,395264.0,428032.0,452608.0,477184.0,505856.0,536576.0,585728.0,659456.0,733184.0,913408.0,978944.0,7503872.0,17432576.0,38010880.0,146790.0,117545538.0,518179.946333,767647.227544,3691615.0,259072.0,317440.0,350208.0,395264.0,428032.0,452608.0,477184.0,505856.0,536576.0,585728.0,659456.0,733184.0,913408.0,978944.0,7503872.0,17432576.0,38010880.0,189043.0,278216.0,100.0,246347.462185,292.553701,7616.0,47260.0,69554.0,61586.857143,73.138907,7616.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262679999999999,57.392036,37.528182,3.933888,0.267932,0.022293999999999998,0.046213,0.040361999999999995,0.040334999999999996,0.01,0.01,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,RandRH-2M-128-8,0.0,0.0,0.0,62.0,7686103.0,0.064571,0.033983,112456.0,0.0,1907.0,8.0,0.0,100.0,0.0,RandRH-2M-128-8,128,60,/tmp/e2sar/rgeorge-fio_test-p4r_RandRH-2M-128-8,1,0,randrw,1,0,2M,128M,pvsync,8,1,116968652800.0,114227200.0,1946233823.0,1900618.0,928.036606,60100.0,55775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168919.0,1321780683.0,137024483.067324,84884816.9277,55775.0,84410368.0,99090432.0,104333312.0,109576192.0,111673344.0,113770496.0,115867648.0,117964800.0,120061952.0,124256256.0,179306496.0,250609664.0,583008256.0,641728512.0,910163968.0,1019215872.0,1149239296.0,3169159.0,1321780807.0,137024739.447459,84884821.431887,55775.0,84410368.0,99090432.0,104333312.0,109576192.0,111673344.0,113770496.0,115867648.0,117964800.0,120061952.0,124256256.0,179306496.0,250609664.0,583008256.0,641728512.0,910163968.0,1019215872.0,1149239296.0,1047571.0,4853661.0,100.0,2293418.851641,3982.004526,22880.0,491.0,2369.0,1119.112406,1.945256,22880.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.105782,0.130883,0.295831,5.088301,89.38234,3.012102,1.787539,0.12908999999999998,0.059165999999999996,0.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,0.0,0.0,0.0,61.0,1920001.0,0.6428119999999999,1.061197,3992062.0,0.0,682.0,4.0,0.0,100.0,0.0,22,32,60,/tmp/e2sar/rgeorge-fio_test-m_22,1,0,rw,1,0,4K,128M,pvsync,4,1,16350343168.0,15967132.0,272496636.0,266109.0,66527.499083,60002.0,3991783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116925.0,445619915.0,478810.962833,1645852.634072,3991783.0,179200.0,280576.0,317440.0,350208.0,374784.0,391168.0,411648.0,432128.0,456704.0,489472.0,569344.0,716800.0,897024.0,978944.0,12648448.0,39583744.0,77070336.0,116964.0,445619958.0,478875.656798,1645852.721758,3991783.0,179200.0,280576.0,317440.0,350208.0,374784.0,391168.0,411648.0,432128.0,456704.0,489472.0,569344.0,716800.0,897024.0,978944.0,12648448.0,39583744.0,77070336.0,164088.0,330192.0,100.0,266398.336134,516.875078,7616.0,41022.0,82548.0,66599.579832,129.218236,7616.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17873,78.772994,13.977588,3.628003,0.291023,0.022796999999999998,0.020467,0.028183,0.044316,0.034596,0.01,0.01,0.0,0.0,0.0,0.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
